,MP_ID,formula,PREC,ALGO,ISPIN,IMIX,NELM,IBRION,EDIFF,NSW,ISIF,ENCUT,MAGMOM,ISMEAR,SIGMA,LDAU,LDAUU,total_E_ref,E_atom,total_E,cell_param,angle,Magm_ref,Mag_O_ref,Magm,Mag_O,tot_mag_ref,tot_mag,DHf_ref,DHf,Err_DHf,Ehull_ref,Eg_ref,Eg,Volume_ref,Volume,Err_V_percent,Theoretical,VBM,E_fermi,CBM,bgtype,bgpath
209,mp-1187530,TlHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-16.46173648,-3.292347296,-16.086975,"(4.26104, 4.26104, 4.26104)","(90.0, 90.0, 90.0)","[-0.0, -0.0, -0.0, -0.0, -0.0]",NM,"[0.002, 0.006, 0.013, 0.059, 0.064]",NM,0.0003369,0.1706,-0.21189162674999978,-0.19873074999999965,-0.013160876750000133,0.6031630521250015,0.0,NaN,77.36541033597288,77.36541033597288,0.0,True,NaN,NaN,NaN,NaN,NaN
210,mp-1100778,ZnCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-20.84733467,-4.169466934,-20.365982,"(3.735142, 3.735142, 3.735142)","(90.0, 90.0, 90.0)","[-0.004, 0.022, 0.038, 0.049, 0.044]",NM,"[-0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.1703835,0.0004,-0.5503341977499993,-0.5648671483999997,0.014532950650000487,0.606307099875,0.0,NaN,52.11003339679049,51.958543490447454,0.2907115894352279,True,NaN,NaN,NaN,NaN,NaN
211,mp-1183686,CoAuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5.0, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[3.32, 0, 0]",-22.65415623,-4.530831246,-22.499902,"(3.798996, 3.798996, 3.798996)","(90.0, 90.0, 90.0)","[2.24, 0.425, 0.265, 0.489, 0.514]",FM,"[2.053, 0.442, 0.237, 0.415, 0.46]",FM,4.1288082,3.7845,-0.2817920977500002,-0.29048726199999947,0.008695164249999277,0.6154238686666709,0.0,NaN,54.82851821037035,53.765721935402766,1.9384005069948484,True,NaN,NaN,NaN,NaN,NaN
212,mp-979272,TePdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-24.06868202,-4.813736404,-24.039877,"(4.065242, 4.065242, 4.065242)","(90.0, 90.0, 90.0)","[-0.012, 0.789, 0.041, 0.087, 0.037]",FM,"[0.037, 0.8, 0.051, 0.091, 0.093]",FM,0.9682637,1.0976,-0.6023795487500003,-0.5989577173999997,-0.003421831350000626,0.6202237412499967,0.0,NaN,67.18297192655213,67.18297192655213,0.0,True,NaN,NaN,NaN,NaN,NaN
213,mp-1183695,CrTcO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5.0, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[3.7, 0, 0]",-37.79865558,-7.559731116,-37.982627,"(3.892618, 3.892618, 3.892618)","(90.0, 90.0, 90.0)","[4.399, 0.162, -0.006, -0.03, -0.016]",FM,"[4.314, 0.155, -0.003, -0.021, -0.02]",FM,4.7847442,4.7781,-1.4121983587499998,-1.489570601,0.07737224225000028,0.6305895350000004,0.0,NaN,58.98279651663666,57.81961530355884,1.972068606054875,True,NaN,NaN,NaN,NaN,NaN
214,mp-1016829,MgRuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-30.96745617,-6.193491234,-31.076698,"(3.883346, 3.883346, 3.883346)","(90.0, 90.0, 90.0)","[-0.016, -1.386, -0.035, -0.103, -0.292]",FM,"[0.016, 1.383, 0.034, 0.1, 0.286]",FM,2.01969,2.0,-1.4718349474166665,-1.5324937337999998,0.06065878638333322,0.6338548410000051,0.0,NaN,58.5623184227951,58.33700226201805,0.3847459712068789,True,NaN,NaN,NaN,NaN,NaN
215,mp-1185896,MgMoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 4.38, 0]",-30.99442151,-6.198884302,-31.11803,"(4.002462, 4.002462, 4.002462)","(90.0, 90.0, 90.0)","[-0.016, -1.837, 0.013, -0.003, 0.029]",FM,"[0.018, 1.876, -0.015, -0.012, -0.026]",FM,1.9381514,1.946,-1.8691788094166668,-1.9084252128000005,0.03924640338333374,0.637967645500007,0.0,NaN,64.1182487522513,62.920292465133834,1.8683546578857684,True,NaN,NaN,NaN,NaN,NaN
216,mp-1016843,MgOsO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-32.50426123,-6.500852245999999,-32.423901,"(3.916779, 3.916779, 3.916779)","(90.0, 90.0, 90.0)","[-0.013, -0.776, -0.021, -0.05, -0.196]",FM,"[0.014, 0.821, 0.02, 0.054, 0.208]",FM,1.1611625,1.2318,-1.3886068914166656,-1.4028463488,0.01423945738333443,0.6485269100000046,0.0,NaN,60.0879244515128,60.0879244515128,0.0,True,NaN,NaN,NaN,NaN,NaN
217,mp-1183417,BeAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-23.24985998,-4.649971996,-23.139373,"(3.568391, 3.568391, 3.568391)","(90.0, 90.0, 90.0)","[-0.002, 0.068, 0.072, 0.117, 0.07]",NM,"[0.0, -0.003, -0.002, -0.005, -0.002]",NM,0.2043166,0.0,-0.7881843304166665,-0.7973362893999998,0.00915195898333332,0.6495187384999994,0.0,NaN,45.43780109045,45.43780109045,0.0,True,NaN,NaN,NaN,NaN,NaN
218,mp-1185941,MgReO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-35.49385013,-7.0987700259999995,-35.363134,"(3.922568, 3.922568, 3.922568)","(90.0, 90.0, 90.0)","[0.0, -0.003, 0.0, -0.0, -0.0]",NM,"[0.0, -0.0, -0.0, 0.0, -0.0]",NM,0.0052954,0.0,-1.7430861244166664,-1.7576656208000003,0.01457949638333389,0.6516945938571448,0.0,NaN,60.35474831531324,60.21967583666518,0.22379760071633806,True,NaN,NaN,NaN,NaN,NaN
219,mp-1184557,GePdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-27.08667008,-5.417334016,-27.150352,"(3.767674, 3.767674, 3.767674)","(90.0, 90.0, 90.0)","[-0.0, 0.012, 0.004, 0.005, 0.003]",NM,"[-0.024, 1.174, 0.211, 0.34, 0.208]",FM,0.0136752,2.0,-0.9111350207500003,-0.9458693574000001,0.03473433664999981,0.6619779759999993,0.0,NaN,53.483516561437256,53.32099700887655,0.303868486983301,True,NaN,NaN,NaN,NaN,NaN
220,mp-1017000,MgZrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-37.14071549,-7.428143098,-37.445173,"(4.133326, 4.133326, 4.133326)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.0, -0.0]",NM,"[-0.0, 0.0, 0.0, 0.0, -0.0]",NM,0.0008381,-0.0,-2.8518245074166666,-2.947979149799999,0.0961546423833326,0.6674341285000001,0.6429999999999998,0.6866000000000003,70.61532784659279,69.27615743810713,1.8964302076100499,True,3.3357,3.65651435,4.0223,Indirect,R-gamma
221,mp-1183772,CoMoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5.0, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[3.32, 4.38, 0]",-31.16113867,-6.232227734,-31.203502,"(3.9836, 3.9836, 3.9836)","(90.0, 90.0, 90.0)","[2.599, 1.571, 0.007, 0.029, -0.059]",FM,"[2.553, 1.546, 0.007, 0.024, -0.064]",FM,4.3210656,4.1943,-1.1750378657499994,-1.197293665,0.02225579925000054,0.671147929,0.0,NaN,63.216023109056,61.28783948651671,3.050150148187781,True,NaN,NaN,NaN,NaN,NaN
222,mp-1016819,HfZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-36.20590293,-7.2411805860000005,-36.01622,"(4.076656, 4.076656, 4.076656)","(90.0, 90.0, 90.0)","[-0.001, -0.0, 0.0, 0.007, 0.007]",NM,"[-0.003, -0.014, 0.013, 0.012, 0.011]",NM,0.0123883,0.0141,-2.45045222975,-2.4596776179999993,0.009225388249999078,0.6870172384999975,0.0,NaN,67.7504521495989,67.7504521495989,0.0,True,NaN,NaN,NaN,NaN,NaN
223,mp-1185612,MgZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-21.80279604,-4.360559208,-21.527333,"(3.820297, 3.820297, 3.820297)","(90.0, 90.0, 90.0)","[0.006, -0.011, -0.113, -0.224, -0.235]",FM,"[-0.001, 0.004, 0.016, 0.022, 0.02]",NM,0.6531676,0.0676,-1.241888622416667,-1.2465776278,0.004689005383333056,0.7025471657500004,0.0,NaN,55.75597083930134,55.58027535258515,0.3151151061876036,True,NaN,NaN,NaN,NaN,NaN
224,mp-978490,SiPdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[-0.013, 1.201, 0.213, 0.332, 0.196]",-5,0.05,,,-31.20531033,-6.241062066,-31.231205,"(3.598276, 3.598276, 3.598276)","(90.0, 90.0, 90.0)","[0.013, -1.203, -0.21, -0.326, -0.202]",FM,"[-0.013, 1.203, 0.213, 0.33, 0.196]",FM,1.9946826,2.0,-1.5736872657499987,-1.5807547811999996,0.007067515450000839,0.712775812000003,0.0,NaN,46.58900297437676,46.491042271860906,0.21026571993766996,True,NaN,NaN,NaN,NaN,NaN
225,mp-1016929,MgRhO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-27.92653293,-5.585306586,-27.975832,"(3.900215, 3.900215, 3.900215)","(90.0, 90.0, 90.0)","[0.007, 0.774, 0.023, 0.068, 0.255]",FM,"[0.005, 0.79, 0.029, 0.083, 0.232]",FM,1.2315154,1.2445,-1.2508262094166667,-1.3065594537999998,0.05573324438333316,0.7167632360000011,0.0,NaN,59.32881099084245,58.2067210237383,1.8913070199187871,True,NaN,NaN,NaN,NaN,NaN
226,mp-1184073,CuPdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-22.53526649,-4.507053298000001,-22.409414,"(3.793113, 3.793113, 3.793113)","(90.0, 90.0, 90.0)","[0.0, 0.002, 0.001, 0.001, 0.0]",NM,"[-0.092, -1.253, -0.389, -0.594, -0.469]",NM,0.0026437,-2.9819,-0.10451529475000002,-0.15169509380000007,0.047179799050000054,0.7189750189999966,0.0,NaN,54.57419554411089,54.085795069139394,0.8949293161394155,True,NaN,NaN,NaN,NaN,NaN
227,mp-972978,ScVO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",0,0.2,True,"[0, 3.25, 0]",-39.12851558,-7.825703116,-38.913721,"(3.786401, 3.786401, 3.786401)","(90.0, 90.0, 90.0)","[0.409, 1.537, -0.037, -0.039, -0.071]",FM,"[0.397, 1.563, -0.037, -0.044, -0.074]",FM,1.9933072,2.0,-2.5317387797499995,-2.541328409,0.00958962925000062,0.7214540362499999,0.0,NaN,54.284997039030245,55.68049895933286,-2.5706953972923037,True,NaN,NaN,NaN,NaN,NaN
228,mp-1183045,ZrTiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-42.8731982,-8.57463964,-42.785197,"(3.859099, 3.859099, 3.859099)","(90.0, 90.0, 90.0)","[0.055, 0.026, -0.001, -0.0, -0.001]",NM,"[0.828, 0.153, -0.014, -0.012, -0.012]",FM,0.0951309,1.2429,-2.7386896647499994,-2.7547586185999995,0.016068953850000067,0.7219264145000004,0.0,NaN,57.47219178112415,57.47219178112415,0.0,True,NaN,NaN,NaN,NaN,NaN
229,mp-979436,YOsO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-39.75343752,-7.950687503999999,-39.748498,"(3.964378, 3.964378, 3.964378)","(90.0, 90.0, 90.0)","[0.0, 0.014, 0.0, 0.001, 0.002]",NM,"[0.0, 0.001, 0.0, 0.0, 0.0]",NM,0.0265963,0.0006,-1.8646064014166668,-1.8825345979999994,0.017928196583332667,0.7346429323749977,0.0,NaN,62.30532592089454,62.30532592089454,0.0,True,NaN,NaN,NaN,NaN,NaN
230,mp-1016883,ZrZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-33.82311829,-6.764623658,-34.024998,"(4.143062, 4.143062, 4.143062)","(90.0, 90.0, 90.0)","[-0.005, -0.003, 0.011, 0.03, 0.03]",NM,"[0.004, 0.025, -0.015, -0.022, -0.02]",NM,0.0675725,-0.0161,-2.2557921297499997,-2.3424308489999994,0.08663871924999977,0.7579582725000016,0.0,NaN,71.11550484229129,69.67737308401624,2.022247836761209,True,NaN,NaN,NaN,NaN,NaN
231,mp-1016880,ZnRhO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-24.83354682,-4.966709364,-24.803267,"(3.891291, 3.891291, 3.891291)","(90.0, 90.0, 90.0)","[-0.024, 0.716, 0.038, 0.101, 0.304]",FM,"[-0.018, 0.626, 0.031, 0.101, 0.271]",FM,1.2274483,1.0975,-0.6997160497499998,-0.7505331530000007,0.05081710325000088,0.7623651620000107,0.0,NaN,58.92249507561895,57.90600688543547,1.7251275406429363,True,NaN,NaN,NaN,NaN,NaN
232,mp-984552,BeZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-23.74109307,-4.748218614000001,-23.581186,"(3.503176, 3.503176, 3.503176)","(90.0, 90.0, 90.0)","[0.017, 0.023, -0.507, -0.731, -0.554]",FM,"[0.018, 0.023, -0.515, -0.725, -0.553]",NM,2.0072748,-2.0,-1.2010446387500004,-1.207645444,0.0066008052499995085,0.7626201267499981,0.0,NaN,42.991823945284224,42.991823945284224,0.0,True,NaN,NaN,NaN,NaN,NaN
233,mp-1016926,ZnIrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-26.43002763,-5.286005526,-26.226973,"(3.907016, 3.907016, 3.907016)","(90.0, 90.0, 90.0)","[-0.021, 0.396, 0.019, 0.057, 0.177]",FM,"[-0.024, 0.495, 0.022, 0.078, 0.219]",FM,0.6765125,0.8527,-0.7190280397500004,-0.7168210270000003,-0.0022070127500001258,0.7630904089999797,0.0,NaN,59.639716349152586,59.639716349152586,0.0,True,NaN,NaN,NaN,NaN,NaN
234,mp-1184773,InPtO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-25.27519222,-5.055038444,-25.157287,"(4.029858, 4.029858, 4.029858)","(90.0, 90.0, 90.0)","[-0.0, -0.001, -0.0, -0.0, -0.0]",NM,"[-0.0, 0.0, -0.0, -0.0, -0.0]",NM,0.0035557,0.0,-0.7431208747500001,-0.7626973446,0.019576469849999945,0.7702423624374966,0.0,NaN,65.44390862037989,64.75270758778957,1.0561732133081474,True,NaN,NaN,NaN,NaN,NaN
235,mp-1016826,MgIrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-29.19195734,-5.838391467999999,-29.041559,"(3.921368, 3.921368, 3.921368)","(90.0, 90.0, 90.0)","[0.009, 0.639, 0.018, 0.054, 0.184]",FM,"[0.007, 0.512, 0.013, 0.052, 0.146]",FM,1.0065614,0.815,-1.2039269194166664,-1.2012515278000002,-0.0026753916166661895,0.7836997629999809,0.0,NaN,60.29937371610635,60.19300384707256,0.1764029416534047,True,NaN,NaN,NaN,NaN,NaN
236,mp-971700,ZnAuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-18.08646907,-3.617293814,-17.821425,"(3.934248, 3.934248, 3.934248)","(90.0, 90.0, 90.0)","[0.117, 0.405, 0.504, 0.827, 0.651]",FM,"[-0.119, -0.417, -0.499, -0.829, -0.646]",NM,2.7649142,-2.7662,-0.1632261037500001,-0.16150450900000024,-0.0017215947499998607,0.7897293113749999,0.0,NaN,60.89549963874947,60.71055903780999,0.30370159048961015,True,NaN,NaN,NaN,NaN,NaN
237,mvc-14645,YWO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",-5,0.2,True,"[0, 6.2, 0]",-38.54528627,-7.709057253999999,-37.725668,"(4.103411, 4.103411, 4.103411)","(90.0, 90.0, 90.0)","[0.215, 2.412, -0.018, 0.016, 0.074]",FM,"[0.239, 2.278, -0.021, 0.011, 0.065]",FM,2.982423,3.0,-2.1470177474166663,-2.1635318999999997,0.01651415258333344,0.8120642075000113,0.0,NaN,69.09315987921504,69.520295956479,-0.618203130397659,True,NaN,NaN,NaN,NaN,NaN
238,mp-973123,ScPdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-31.99785339,-6.399570678,-31.910268,"(4.078754, 4.078754, 4.078754)","(90.0, 90.0, 90.0)","[-0.075, 1.107, 0.518, 0.67, 0.498]",FM,"[-0.078, 1.101, 0.52, 0.668, 0.503]",FM,2.9942532,3.0,-1.5503801877499988,-1.5520325683999991,0.0016523806500003957,0.8200575807500012,0.0,NaN,67.8551067576614,68.07246024263772,-0.32032001033109175,True,NaN,NaN,NaN,NaN,NaN
239,mp-1183447,BePdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-25.95253482,-5.190506964,-26.011596,"(3.498451, 3.498451, 3.498451)","(90.0, 90.0, 90.0)","[0.0, -0.0, -0.0, 0.001, -0.001]",NM,"[-0.0, 0.0, 0.0, 0.0, 0.0]",NM,0.0017675,0.0,-0.8599277217499995,-0.8718689894,0.011941267650000476,0.8275864959999994,0.0,NaN,42.81809943999384,42.625751769176134,0.4492204776329772,True,NaN,NaN,NaN,NaN,NaN
240,mp-1183128,AlVO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.25, 0]",-34.51863766,-6.9037275320000004,-35.08902,"(3.640495, 3.640495, 3.640495)","(90.0, 90.0, 90.0)","[0.007, 2.483, -0.201, -0.277, -0.174]",FiM,"[0.001, 2.08, -0.054, -0.06, -0.063]",FM,2.0004402,2.0,-2.127141850750001,-2.2762476083999994,0.14910575764999834,0.8549662145000045,0.0,NaN,48.24822233179429,48.24822233179429,0.0,True,NaN,NaN,NaN,NaN,NaN
241,mp-1183176,AlNiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 6.2, 0]",-26.69987606,-5.339975212000001,-26.34919,"(3.657863, 3.657863, 3.657863)","(90.0, 90.0, 90.0)","[-0.013, 1.704, 0.3, 0.468, 0.41]",FM,"[-0.013, 1.687, 0.309, 0.471, 0.413]",FM,2.9995203,3.0,-1.3202964047500003,-1.3185824458000002,-0.0017139589500001495,0.86951488062879,0.0,NaN,48.94206694176443,48.94206694176443,0.0,True,NaN,NaN,NaN,NaN,NaN
242,mp-977100,NiMoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5, 5, 0.6, 0.6, 0.6]",0,0.2,True,"[6.2, 4.38, 0]",-26.78095796,-5.356191592,-27.487986,"(3.927638, 3.927638, 3.927638)","(90.0, 90.0, 90.0)","[0.001, 0.002, -0.0, -0.0, -0.0]",NM,"[1.126, 1.15, -0.007, 0.009, -0.098]",FM,0.0006631,2.176,-0.6227009227499991,-0.8179507354000002,0.19524981265000108,1.0744297244999998,0.0,NaN,60.589080202351056,59.37059829970502,2.011058591047487,True,NaN,NaN,NaN,NaN,NaN
243,mp-1183715,CoRhO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5.0, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[3.32, 0, 0]",-25.40821875,-5.08164375,-27.777521,"(3.89383, 3.89383, 3.89383)","(90.0, 90.0, 90.0)","[-0.35, -0.524, -0.04, -0.143, -0.26]",FM,"[2.728, 0.801, 0.072, 0.143, 0.29]",FM,1.4333373,4.2219,-0.01967899774999964,-0.5386713059999997,0.5189923082500001,1.286949787499995,0.0,NaN,59.037908071244885,57.823011554740695,2.057824465999194,True,NaN,NaN,NaN,NaN,NaN
